log_id,label,user_id,age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,net_type,task_id,adv_id,creat_type_cd,adv_prim_id,inter_type_cd,slot_id,site_id,spread_app_id,hispace_app_tags,app_second_class,app_score,ad_click_list_v001,ad_click_list_v002,ad_click_list_v003,ad_close_list_v001,ad_close_list_v002,ad_close_list_v003,pt_d,u_newsCatInterestsST,u_refreshTimes,u_feedLifeCycle
83228,0,200204,7,3,16,120,4,16,5,19,124,2541,7,32368,23474,8,1611,4,38,1,372,20,13,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83016,0,200204,7,3,16,120,4,16,5,19,124,2541,7,35000,16120,8,1220,4,38,1,280,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83536,0,200204,7,3,16,120,4,16,5,19,124,2541,7,22295,10073,8,1189,4,38,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83535,0,200204,7,3,16,120,4,16,5,19,124,2541,7,18009,14666,8,1189,4,38,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83018,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34510,13187,8,1392,4,65,1,321,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83533,0,200204,7,3,16,120,4,16,5,19,124,2541,7,18009,14666,8,1189,4,38,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83340,0,200204,7,3,16,120,4,16,5,19,124,2541,7,15314,17981,10,1482,4,16,1,257,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83020,0,200204,7,3,16,120,4,16,5,19,124,2117,7,34510,13187,8,1392,4,37,1,321,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83021,0,200204,7,3,16,120,4,16,5,19,124,2541,7,20692,19451,10,1220,4,16,1,280,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83096,0,200204,7,3,16,120,4,16,5,19,124,2541,7,17502,16012,10,1220,4,16,1,280,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83023,0,200204,7,3,16,120,4,16,5,19,124,2541,7,20692,19451,10,1220,4,16,1,280,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83025,0,200204,7,3,16,120,4,16,5,19,124,2541,7,17502,16012,10,1220,4,16,1,280,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83027,0,200204,7,3,16,120,4,16,5,19,124,2541,7,20692,19451,10,1220,4,16,1,280,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83654,0,200204,7,3,16,120,4,16,5,19,124,2541,7,33486,15513,2,1151,3,38,1,213,18,23,0,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83417,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83419,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83342,0,200204,7,3,16,120,4,16,5,19,124,2541,7,16723,16725,10,1619,4,16,1,257,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83278,0,200204,7,3,16,120,4,16,5,19,124,2541,7,28393,22223,8,1532,4,38,1,168,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83230,0,200204,7,3,16,120,4,16,5,19,124,2541,7,32368,23474,8,1611,4,38,1,372,20,13,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83276,0,200204,7,3,16,120,4,16,5,19,124,2541,7,31701,17940,10,1619,4,16,1,257,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83232,0,200204,7,3,16,120,4,16,5,19,124,2541,7,33976,21964,10,1482,4,16,1,257,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83234,0,200204,7,3,16,120,4,16,5,19,124,2541,7,16723,16725,10,1619,4,16,1,257,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83651,0,200204,7,3,16,120,4,16,5,19,124,2541,7,33486,15513,2,1151,3,38,1,213,18,23,0,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83649,0,200204,7,3,16,120,4,16,5,19,124,2541,7,33486,15513,2,1151,3,38,1,213,18,23,0,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83647,0,200204,7,3,16,120,4,16,5,19,124,2541,7,33486,15513,2,1151,3,38,1,213,18,23,0,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83531,0,200204,7,3,16,120,4,16,5,19,124,2541,7,18009,14666,8,1189,4,38,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83529,0,200204,7,3,16,120,4,16,5,19,124,2541,7,12092,16444,8,1189,4,38,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83527,0,200204,7,3,16,120,4,16,5,19,124,2541,7,12092,16444,8,1189,4,38,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83524,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83437,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83645,0,200204,7,3,16,120,4,16,5,19,124,2541,7,33486,15513,2,1151,3,38,1,213,18,23,0,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83643,0,200204,7,3,16,120,4,16,5,19,124,2541,7,33486,15513,2,1151,3,38,1,213,18,23,0,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83064,0,200204,7,3,16,120,4,16,5,19,124,2117,7,34510,13187,8,1392,4,58,1,321,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83641,0,200204,7,3,16,120,4,16,5,19,124,2541,7,33486,15513,2,1151,3,17,1,213,18,23,0,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83639,0,200204,7,3,16,120,4,16,5,19,124,2541,7,33437,16236,5,1151,3,38,1,213,18,23,0,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83637,0,200204,7,3,16,120,4,16,5,19,124,2541,7,33486,15513,2,1151,3,38,1,213,18,23,0,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83635,0,200204,7,3,16,120,4,16,5,19,124,2541,7,21560,18397,5,1151,3,38,1,213,18,23,0,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83633,0,200204,7,3,16,120,4,16,5,19,124,2541,7,22540,12579,5,1151,3,38,1,213,18,23,0,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83632,0,200204,7,3,16,120,4,16,5,19,124,2541,7,33437,16236,5,1151,3,38,1,213,18,23,0,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83118,0,200204,7,3,16,120,4,16,5,19,124,2541,7,23313,19732,10,1693,4,16,1,243,48,29,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83237,0,200204,7,3,16,120,4,16,5,19,124,2541,7,15061,13673,8,1532,4,17,1,168,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83630,0,200204,7,3,16,120,4,16,5,19,124,2117,7,21560,18397,5,1151,3,49,1,213,18,23,0,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83116,0,200204,7,3,16,120,4,16,5,19,124,1710,7,19918,19133,10,1693,4,30,1,243,48,29,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83628,0,200204,7,3,16,120,4,16,5,19,124,2117,7,21560,18397,5,1151,3,55,1,213,18,23,0,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83626,0,200204,7,3,16,120,4,16,5,19,124,2541,7,21560,18397,5,1151,3,38,1,213,18,23,0,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83624,0,200204,7,3,16,120,4,16,5,19,124,2541,7,24500,19472,10,1654,4,16,1,210,31,27,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83621,0,200204,7,3,16,120,4,16,5,19,124,2541,7,33486,15513,2,1151,3,38,1,213,18,23,0,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83619,0,200204,7,3,16,120,4,16,5,19,124,2541,7,21560,18397,5,1151,3,38,1,213,18,23,0,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83298,0,200204,7,3,16,120,4,16,5,19,124,2541,7,11356,17947,10,1619,4,16,1,257,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83296,0,200204,7,3,16,120,4,16,5,19,124,2117,7,13884,13884,8,1482,4,35,1,257,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83115,0,200204,7,3,16,120,4,16,5,19,124,2117,7,17926,19601,8,1036,4,49,1,312,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83295,0,200204,7,3,16,120,4,16,5,19,124,2117,7,13884,13884,8,1482,4,35,1,257,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83293,0,200204,7,3,16,120,4,16,5,19,124,2541,7,11356,17947,10,1619,4,16,1,257,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83291,0,200204,7,3,16,120,4,16,5,19,124,2541,7,24106,23039,10,1482,4,16,1,257,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83522,0,200204,7,3,16,120,4,16,5,19,124,2541,7,18009,14666,8,1189,4,38,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83239,0,200204,7,3,16,120,4,16,5,19,124,2541,7,14896,15930,8,1482,4,38,1,257,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83289,0,200204,7,3,16,120,4,16,5,19,124,2541,7,31701,17940,10,1619,4,16,1,257,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83287,0,200204,7,3,16,120,4,16,5,19,124,2541,7,31701,17940,10,1619,4,16,1,257,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83284,0,200204,7,3,16,120,4,16,5,19,124,2541,7,32368,23474,8,1611,4,17,1,372,20,13,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83282,0,200204,7,3,16,120,4,16,5,19,124,2541,7,33434,13150,8,1532,4,38,1,168,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83280,0,200204,7,3,16,120,4,16,5,19,124,2541,7,32368,23474,8,1611,4,38,1,372,20,13,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83241,0,200204,7,3,16,120,4,16,5,19,124,2541,7,32368,23474,8,1611,4,38,1,372,20,13,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83243,0,200204,7,3,16,120,4,16,5,19,124,2541,7,11723,23561,8,1532,4,58,1,168,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83245,0,200204,7,3,16,120,4,16,5,19,124,2541,7,11723,23561,8,1532,4,58,1,168,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83246,0,200204,7,3,16,120,4,16,5,19,124,2117,7,23304,20712,3,1619,4,40,1,257,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83248,0,200204,7,3,16,120,4,16,5,19,124,2117,7,11723,23561,8,1532,4,58,1,168,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83250,0,200204,7,3,16,120,4,16,5,19,124,2541,7,35558,11117,8,1532,4,38,1,168,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83252,0,200204,7,3,16,120,4,16,5,19,124,2541,7,32368,23474,8,1611,4,38,1,372,20,13,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83254,0,200204,7,3,16,120,4,16,5,19,124,2541,7,35558,11117,8,1532,4,38,1,168,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83617,0,200204,7,3,16,120,4,16,5,19,124,2541,7,24500,19472,10,1654,4,16,1,210,31,27,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83256,0,200204,7,3,16,120,4,16,5,19,124,2541,7,35558,11117,8,1532,4,38,1,168,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83434,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83258,0,200204,7,3,16,120,4,16,5,19,124,2117,7,15061,13673,8,1532,4,47,1,168,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83260,0,200204,7,3,16,120,4,16,5,19,124,2541,7,29577,17521,8,1532,4,38,1,168,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83262,0,200204,7,3,16,120,4,16,5,19,124,2541,7,29577,17521,8,1532,4,38,1,168,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83615,0,200204,7,3,16,120,4,16,5,19,124,2541,7,24500,19472,10,1654,4,16,1,210,31,27,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83613,0,200204,7,3,16,120,4,16,5,19,124,2541,7,24500,19472,10,1654,4,16,1,210,31,27,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83612,0,200204,7,3,16,120,4,16,5,19,124,2541,7,19172,10913,3,1654,4,38,1,210,31,27,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83610,0,200204,7,3,16,120,4,16,5,19,124,2117,7,19172,10913,3,1654,4,47,1,210,31,27,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83608,0,200204,7,3,16,120,4,16,5,19,124,2541,7,19172,10913,3,1654,4,38,1,210,31,27,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83264,0,200204,7,3,16,120,4,16,5,19,124,2117,7,29577,17521,8,1532,4,44,1,168,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83606,0,200204,7,3,16,120,4,16,5,19,124,2541,7,19172,10913,3,1654,4,38,1,210,31,27,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83275,0,200204,7,3,16,120,4,16,5,19,124,2541,7,16723,16725,10,1619,4,16,1,257,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83604,0,200204,7,3,16,120,4,16,5,19,124,2541,7,24500,19472,10,1654,4,16,1,210,31,27,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83113,0,200204,7,3,16,120,4,16,5,19,124,2117,7,17926,19601,8,1036,4,49,1,312,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83601,0,200204,7,3,16,120,4,16,5,19,124,2541,7,33486,15513,2,1151,3,38,1,213,18,23,0,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83599,0,200204,7,3,16,120,4,16,5,19,124,2541,7,33486,15513,2,1151,3,38,1,213,18,23,0,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83597,0,200204,7,3,16,120,4,16,5,19,124,2541,7,33486,15513,2,1151,3,38,1,213,18,23,0,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83595,0,200204,7,3,16,120,4,16,5,19,124,2117,7,33486,15513,2,1151,3,60,1,213,18,23,0,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83107,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34510,13187,8,1392,4,65,1,321,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83593,0,200204,7,3,16,120,4,16,5,19,124,2117,7,33486,15513,2,1151,3,49,1,213,18,23,0,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83575,0,200204,7,3,16,120,4,16,5,19,124,1710,7,16502,14798,10,1573,4,14,1,350,39,15,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83028,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34510,13187,8,1392,4,38,1,321,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83573,0,200204,7,3,16,120,4,16,5,19,124,2541,7,34975,15769,10,1562,4,16,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83592,0,200204,7,3,16,120,4,16,5,19,124,2541,7,33486,15513,2,1151,3,38,1,213,18,23,0,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83590,0,200204,7,3,16,120,4,16,5,19,124,1710,7,16502,14798,10,1573,4,14,1,350,39,15,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83267,0,200204,7,3,16,120,4,16,5,19,124,2541,7,29577,17521,8,1532,4,38,1,168,43,18,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83338,0,200204,7,3,16,120,4,16,5,19,124,2541,7,16723,16725,10,1619,4,16,1,257,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83572,0,200204,7,3,16,120,4,16,5,19,124,2541,7,18009,14666,8,1189,4,38,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83588,0,200204,7,3,16,120,4,16,5,19,124,1710,7,16502,14798,10,1573,4,14,1,350,39,15,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83570,0,200204,7,3,16,120,4,16,5,19,124,2541,7,18009,14666,8,1189,4,38,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83568,0,200204,7,3,16,120,4,16,5,19,124,2541,7,18009,14666,8,1189,4,38,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83566,1,200204,7,3,16,120,4,16,5,19,124,2541,7,18009,14666,8,1189,4,38,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
83564,0,200204,7,3,16,120,4,16,5,19,124,2541,7,18009,14666,8,1189,4,38,1,152,49,17,10,33486^13860^35730^21907^27543,1151^1314^1460^1619^1189,246^309^257^152^181,24107,1218,173,2.02206E+11,25^199^100^78^27,9,17
